id,longId,mid,eventId,definitionId,definitionName,eventName,contactKey,entrySource,epochTimeInMilliseconds,transactionTime,status,clientStatus,message,activityId,activityType,activityName,definitionInstanceId,createdDate,activityBatchInstanceId,eid,startDate,endDate,outcomeActivityId,sourceType,result.status,result.messages,_score,messageSource
6648204,6648204,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000FBTaYAAX,SourceQueueSlotWorker.ProcessItem,1717401782789,2024-06-03T08:03:02.789Z,Waiting,EnteredWait,,74ac5403-de45-45e3-9bda-8c2ed859685c,SALESCLOUDACTIVITY,🤖END_CONTACTJOURNEY(Remainder),c2f2693e-f436-4647-a9c0-c69b5974d058,2024-06-03T02:03:02.789-06:00,c2ad48ee-3b42-4f94-bcc2-0e9cf9d86c46,500009930,2024-06-03T02:03:02.758-06:00,2024-06-03T02:03:02.789-06:00,de4b50f9-3f87-418d-a5d9-cad016cdd0e2,0,Wait,[],0,1
6648204,6648204,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000FBTaYAAX,SourceQueueSlotWorker.ProcessItem,1717401782742,2024-06-03T08:03:02.742Z,Complete,Success,,f525b69d-acce-463c-a24c-5eca9358be14,UPDATECONTACTDATA,IN_PETITION=FALSE,c2f2693e-f436-4647-a9c0-c69b5974d058,2024-06-03T02:03:02.742-06:00,c2ad48ee-3b42-4f94-bcc2-0e9cf9d86c46,500009930,2024-06-03T02:03:02.695-06:00,2024-06-03T02:03:02.742-06:00,74ac5403-de45-45e3-9bda-8c2ed859685c,0,Continue,[],0,1
6648204,6648204,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000FBTaYAAX,SourceQueueSlotWorker.ProcessItem,1717401782695,2024-06-03T08:03:02.695Z,Complete,Success,,00000000-0000-0000-0000-000000000000,Other,,c2f2693e-f436-4647-a9c0-c69b5974d058,2024-06-03T02:03:02.695-06:00,c2ad48ee-3b42-4f94-bcc2-0e9cf9d86c46,500009930,2024-06-03T02:03:02.695-06:00,2024-06-03T02:03:02.695-06:00,f525b69d-acce-463c-a24c-5eca9358be14,0,Continue,[],0,1
6648204,6648204,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000FBTaYAAX,SourceQueueSlotWorker.ProcessItem,1717401782679,2024-06-03T08:03:02.679Z,Complete,Success,,00000000-0000-0000-0000-000000000000,Other,,c2f2693e-f436-4647-a9c0-c69b5974d058,2024-06-03T02:03:02.679-06:00,c2ad48ee-3b42-4f94-bcc2-0e9cf9d86c46,500009930,2024-06-03T02:03:02.679-06:00,2024-06-03T02:03:02.679-06:00,00000000-0000-0000-0000-000000000000,0,Continue,[],0,1
6648204,6648204,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000FBTaYAAX,SourceQueueSlotWorker.ProcessItem,1717401782679,2024-06-03T08:03:02.679Z,Complete,ExitedWait,,2f0e8078-0f5c-4e40-819c-a9840a4cbcf1,WaitActivity,14 days,c2f2693e-f436-4647-a9c0-c69b5974d058,2024-06-03T02:03:02.679-06:00,c2ad48ee-3b42-4f94-bcc2-0e9cf9d86c46,500009930,2024-06-03T02:03:02.679-06:00,2024-06-03T02:03:02.679-06:00,00000000-0000-0000-0000-000000000000,0,ComingOffWait,[],0,1
6648204,6648204,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000FBTaYAAX,SourceQueueSlotWorker.ProcessItem,1717401782664,2024-06-03T08:03:02.664Z,Complete,Success,,00000000-0000-0000-0000-000000000000,Other,,c2f2693e-f436-4647-a9c0-c69b5974d058,2024-06-03T02:03:02.664-06:00,c2ad48ee-3b42-4f94-bcc2-0e9cf9d86c46,500009930,2024-06-03T02:03:02.648-06:00,2024-06-03T02:03:02.664-06:00,2f0e8078-0f5c-4e40-819c-a9840a4cbcf1,0,Continue,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401669146,2024-06-03T08:01:09.146Z,Waiting,EnteredWait,,79e89720-d2db-448f-89d4-919a7003b438,WaitActivity,15 minutes,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:09.146-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:09.13-06:00,2024-06-03T02:01:09.146-06:00,5743d78e-e7bf-432f-b5e6-46c51b4f1d3f,0,Wait,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401669130,2024-06-03T08:01:09.13Z,Complete,Success,,2a1800b0-6aec-4d39-8153-7ae8f36559c0,MULTICRITERIADECISION,,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:09.13-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:08.802-06:00,2024-06-03T02:01:09.13-06:00,79e89720-d2db-448f-89d4-919a7003b438,0,Continue,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401668802,2024-06-03T08:01:08.802Z,Complete,Success,,29980ebe-7fb8-446e-b062-c71f1e83a34d,EMAILV2,tw-lead_conversion-automd-abandon_cart-20230201-email_2,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:08.802-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:08.209-06:00,2024-06-03T02:01:08.802-06:00,2a1800b0-6aec-4d39-8153-7ae8f36559c0,0,Continue,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401668193,2024-06-03T08:01:08.193Z,Complete,Success,,00000000-0000-0000-0000-000000000000,Other,,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:08.193-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:08.193-06:00,2024-06-03T02:01:08.193-06:00,29980ebe-7fb8-446e-b062-c71f1e83a34d,0,Continue,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401668177,2024-06-03T08:01:08.177Z,Complete,ExitedWait,,3cacae2e-0fee-4543-9f71-7c9a4d58157f,WaitActivity,1 day,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:08.177-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:08.177-06:00,2024-06-03T02:01:08.177-06:00,00000000-0000-0000-0000-000000000000,0,ComingOffWait,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401668177,2024-06-03T08:01:08.177Z,Complete,Success,,00000000-0000-0000-0000-000000000000,Other,,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:08.177-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:08.177-06:00,2024-06-03T02:01:08.177-06:00,00000000-0000-0000-0000-000000000000,0,Continue,[],0,1
24680219,24680219,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000ibOIQAA2,SourceQueueSlotWorker.ProcessItem,1717401668162,2024-06-03T08:01:08.162Z,Complete,Success,,00000000-0000-0000-0000-000000000000,Other,,6fe24973-0061-4efd-85be-f8cd00d5f9bd,2024-06-03T02:01:08.162-06:00,493a4459-f167-4517-ad55-1e9c93dd01d4,500009930,2024-06-03T02:01:08.115-06:00,2024-06-03T02:01:08.162-06:00,3cacae2e-0fee-4543-9f71-7c9a4d58157f,0,Continue,[],0,1
38205666,38205666,510000968,bcbaad5a-acb4-4413-b3ac-017743e33916,774a8271-cc0d-46af-8d6d-64a5836783a4,tw-abandon_conversion-automd-abandon_cart-20230808,tw-abandon_conversion-automd-abandon_cart-20230808,0032u00000qFFffAAG,SourceQueueSlotWorker.ProcessItem,1717373897970,2024-06-03T00:18:17.97Z,Waiting,EnteredWait,,ca74e55b-81e2-4da0-b094-e44fff3b8651,WaitActivity,1 day,92cd3b93-ec36-471f-b5b8-6670a77894aa,2024-06-02T18:18:17.97-06:00,3554c171-57dd-4175-8627-2580cc456cd6,500009930,2024-06-02T18:18:17.939-06:00,2024-06-02T18:18:17.97-06:00,4b758019-e6de-4f63-a5e4-65d4b7ca19b8,0,Wait,[],0,1
